giorno;ora;Nome Stazione;Preneste;Francia;Magna Grecia;Cinecittà;Colleferro Oberdan;Colleferro Europa;Allumiere;Civitavecchia;Guidonia;Ada;Guido;Cavaliere;Ciampino;Fermi;Bufalotta;Cipro;Tiburtina;Arenula;Malagrotta;Civitavecchia Porto;Civitavecchia Villa Albani;Civitavecchia Via Morandi;Civitavecchia Via Roma;Fiumicino Porto;Fiumicino Villa Guglielmi;Aurelia;S.Agostino;Fiumaretta;Faro;CampoOro;S.Gordiano;Allumiere-AldoMoro;Tolfa;S.Marinella;Tarquinia;MonteRomano;Ceccano;Ferentino;Anagni;Alatri;Fontechiari;Cassino;Frosinone Scalo;Mazzini;LT-Tasso;Aprilia 2;Latina Scalo;Gaeta Porto;LT-De Chirico;Viterbo;Acquapendente;Civita Castellana Petrarca;Rieti 1;Leonessa
05/01/2020;7;;34;23;48;37;16;21;10;9;12;25;6;20;17;35;34;37;38;42;29;6;6;12;20;31;39;3;0;3;1;8;7;3;3;-999;-999;4;22;12;22;15;6;32;35;25;24;26;36;32;36;6;4;6;18;5
05/01/2020;8;;32;26;46;37;13;25;16;25;14;28;12;18;15;33;39;40;33;45;36;16;8;20;34;36;45;4;1;5;6;11;23;5;2;-999;-999;5;22;16;22;20;5;31;35;27;32;34;37;47;46;13;6;11;16;6
05/01/2020;9;;31;36;42;31;17;24;11;13;17;29;16;22;19;29;37;41;32;40;31;16;12;18;28;30;41;6;1;7;4;18;25;5;16;-999;-999;7;25;18;23;20;8;29;35;29;24;26;35;50;45;9;7;16;13;7
05/01/2020;10;;44;46;47;30;30;35;8;14;24;28;6;22;27;26;37;37;35;41;18;22;13;40;33;32;38;3;1;6;9;28;26;5;6;-999;-999;5;31;23;33;24;11;39;54;36;28;37;33;27;53;10;6;10;17;8
05/01/2020;11;;35;48;54;36;38;31;8;26;25;35;3;17;32;33;34;35;45;49;17;17;25;50;52;31;35;4;2;6;9;28;23;5;6;-999;-999;7;46;26;47;24;8;93;52;40;30;41;38;9;43;12;7;9;14;2
05/01/2020;12;;29;47;49;35;33;40;10;10;18;39;3;16;32;45;27;41;64;51;16;13;13;29;28;23;29;4;2;6;6;15;16;10;9;-999;-999;4;49;29;56;24;5;95;58;39;19;26;22;7;29;12;5;10;22;2
05/01/2020;13;;34;54;56;30;22;24;10;8;13;40;2;17;36;88;30;45;51;58;16;11;12;28;31;23;25;3;2;5;5;12;9;6;8;-999;-999;3;39;24;47;21;4;62;53;26;13;17;20;6;34;11;6;9;25;1
05/01/2020;14;;37;46;60;30;9;15;10;4;7;33;1;14;29;68;29;35;34;54;9;16;11;17;25;18;26;3;1;4;5;7;9;4;10;-999;-999;4;20;10;41;20;3;39;21;10;2;17;14;6;26;10;5;6;9;2
05/01/2020;15;;34;44;51;25;12;10;7;4;9;23;0;8;20;59;25;31;37;47;7;12;9;16;27;9;25;3;0;4;3;9;6;4;8;-999;-999;3;16;7;29;13;4;34;19;6;1;13;11;6;17;5;5;6;5;2
05/01/2020;16;;36;49;64;27;16;19;10;6;5;35;1;6;21;73;33;49;32;61;8;26;16;24;39;7;30;5;1;6;4;10;8;7;7;-999;-999;3;20;5;29;23;3;33;22;10;2;19;16;9;34;16;5;7;7;3
05/01/2020;17;;34;77;66;21;37;31;12;22;4;40;4;6;5;77;48;67;31;65;17;35;36;47;57;8;45;9;2;16;14;16;24;10;5;-999;-999;4;32;6;39;19;3;48;32;15;33;21;48;7;52;28;10;9;8;3
05/01/2020;18;;75;90;83;28;40;34;12;19;10;41;9;6;23;110;67;89;96;84;45;45;30;39;58;31;63;11;4;20;12;17;46;12;7;-999;-999;4;33;5;43;34;3;92;37;23;74;35;72;13;112;61;12;10;13;4
05/01/2020;19;;65;99;84;24;37;17;13;19;21;42;13;5;17;83;71;84;88;76;35;25;25;27;61;35;41;9;3;12;12;15;29;12;11;-999;-999;5;20;18;43;38;4;103;42;20;57;30;21;47;64;57;13;9;11;14
05/01/2020;20;;74;86;81;42;47;28;12;21;44;36;7;23;9;99;90;84;119;80;33;12;18;25;52;59;60;5;3;9;11;13;21;12;8;-999;-999;7;25;22;63;42;8;104;42;21;63;25;25;70;81;58;13;7;22;9
05/01/2020;21;;84;66;73;82;73;65;20;14;23;32;4;42;10;109;52;89;105;69;35;11;14;31;49;60;89;5;4;6;10;13;15;23;8;-999;-999;7;22;18;47;44;3;98;38;14;90;34;32;39;95;14;12;7;51;2
05/01/2020;22;;77;65;73;80;59;74;18;14;22;32;5;26;14;89;20;60;76;81;21;12;13;31;38;50;97;7;3;5;16;9;9;18;4;-999;-999;10;29;13;32;22;3;88;22;8;84;49;9;72;70;8;9;5;11;2
05/01/2020;23;;71;60;81;67;37;66;12;15;15;23;6;42;24;93;14;51;86;78;18;9;14;19;40;20;63;4;3;5;9;9;13;10;4;-999;-999;4;35;14;33;19;1;77;33;10;50;38;4;83;46;20;10;5;30;1
05/01/2020;24;;71;74;75;61;37;64;10;12;31;18;3;42;60;77;14;33;73;71;10;8;10;28;35;13;58;3;2;4;9;9;18;8;3;-999;-999;3;26;23;39;14;1;73;54;24;16;30;9;49;37;27;9;8;28;1
06/01/2020;1;;64;56;60;-999;28;39;7;3;22;13;1;53;58;72;-999;23;79;51;8;4;7;12;24;-999;49;3;1;3;3;6;5;4;3;-999;-999;2;37;20;29;14;1;65;47;15;12;32;7;36;28;45;4;4;33;1
06/01/2020;2;;36;43;35;71;25;45;4;2;5;12;-999;51;58;67;13;13;28;31;4;3;6;11;22;-999;19;2;0;2;2;6;5;3;2;-999;-999;3;28;9;16;11;0;50;23;13;4;37;4;13;16;44;3;7;31;1
06/01/2020;3;;41;24;26;23;27;47;4;1;2;12;-999;28;47;37;6;7;11;24;4;3;5;9;19;-999;-999;2;0;2;1;6;4;3;2;-999;-999;3;12;7;15;10;1;37;13;6;7;30;-999;30;16;18;3;4;22;1
06/01/2020;4;;-999;-999;-999;12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;3;-999;-999;-999;-999;-999;-999;9;-999;-999;12;-999;-999;-999;-999;-999;3;3;-999;-999;-999;-999;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
06/01/2020;5;;25;18;21;16;29;30;8;10;7;13;3;22;20;21;1;6;47;16;9;4;5;-999;16;-999;16;5;0;3;1;6;4;2;1;-999;-999;2;18;10;10;10;1;44;18;19;7;14;2;21;10;4;2;2;19;1
06/01/2020;6;;25;19;29;19;15;22;4;5;5;12;1;27;11;19;17;12;32;27;7;5;4;8;16;-999;15;3;0;3;1;6;4;2;2;-999;-999;1;-999;6;12;14;2;41;27;11;27;8;6;39;12;3;2;2;13;0
06/01/2020;7;;34;21;58;21;30;35;3;4;5;23;0;28;9;24;31;24;38;29;6;4;5;11;18;-999;22;3;1;2;1;6;4;2;2;-999;-999;1;28;5;14;17;1;47;24;11;55;8;16;35;44;4;2;2;29;1
06/01/2020;8;;32;48;62;30;17;33;2;6;5;35;0;27;12;36;19;40;30;36;6;7;8;12;22;14;27;5;0;3;1;9;7;2;2;-999;-999;2;32;5;13;19;2;54;49;15;55;12;12;44;59;5;2;2;34;1
06/01/2020;9;;39;40;52;31;29;25;2;4;8;26;1;27;11;43;14;28;25;34;8;6;6;11;19;22;31;3;1;4;1;6;4;3;2;-999;-999;4;34;7;18;33;3;58;44;16;56;11;18;40;70;7;4;3;36;1
06/01/2020;10;;32;31;37;29;36;39;2;6;7;17;0;31;18;29;16;18;27;30;6;9;8;16;22;9;22;3;0;4;1;6;6;3;2;-999;-999;4;35;9;24;43;3;73;32;17;26;24;-999;24;42;4;4;3;32;1
06/01/2020;11;;29;31;27;20;15;27;3;8;6;13;1;17;19;30;15;14;27;28;5;8;9;16;24;9;29;2;0;3;3;7;8;3;3;-999;-999;3;25;9;27;31;4;66;33;15;26;14;-999;19;49;4;3;2;26;1
06/01/2020;12;;24;38;36;18;12;23;3;5;11;21;0;10;17;33;14;17;29;32;5;9;7;16;28;7;23;2;0;3;3;6;8;4;3;-999;-999;2;25;10;38;25;3;52;30;15;14;14;21;5;32;5;4;3;14;1
06/01/2020;13;;25;41;32;19;12;22;3;5;10;24;0;9;17;37;15;18;23;35;5;8;9;20;22;6;19;2;0;3;4;6;7;4;3;-999;-999;2;25;13;30;27;3;38;30;13;4;14;12;5;27;9;5;3;9;1
06/01/2020;14;;26;38;39;16;11;17;2;4;5;23;-999;9;15;36;16;17;20;36;4;8;6;17;21;8;21;2;0;2;3;6;7;4;2;-999;-999;2;16;15;27;14;1;29;20;11;5;19;8;6;20;6;5;2;9;1
06/01/2020;15;;26;30;34;16;8;15;2;2;6;13;-999;7;10;42;10;15;37;40;4;8;4;11;18;11;18;2;0;2;2;6;5;4;2;-999;-999;2;21;9;22;16;1;31;30;10;2;16;6;4;20;4;6;1;5;1
06/01/2020;16;;29;45;39;18;11;22;3;3;11;18;-999;8;23;64;14;17;27;45;5;8;7;13;23;10;26;2;0;2;3;7;6;4;3;-999;-999;2;32;12;24;24;1;41;37;8;5;21;5;32;35;6;6;2;11;2
06/01/2020;17;;48;61;55;45;19;31;3;7;16;22;1;15;58;62;30;43;48;69;6;9;8;18;30;-999;35;3;1;3;4;8;7;5;4;-999;-999;3;88;21;33;59;3;79;59;11;29;21;17;48;73;14;6;4;44;6
06/01/2020;18;;70;78;58;49;24;50;4;9;32;16;1;25;68;63;28;42;53;62;11;35;9;32;46;-999;32;4;2;7;6;11;13;8;3;-999;-999;3;84;23;43;93;6;94;56;12;67;33;26;67;90;34;12;5;60;5
06/01/2020;19;;60;73;65;48;35;55;5;14;19;20;1;52;76;42;41;44;60;53;12;20;11;42;44;12;47;4;2;7;8;22;12;9;3;-999;-999;3;80;23;54;88;10;107;48;15;62;47;24;93;78;19;12;4;64;12
06/01/2020;20;;72;76;64;47;46;77;3;12;26;43;1;40;68;45;48;51;88;57;17;7;13;35;38;27;44;4;2;4;10;16;13;7;3;-999;-999;3;81;16;56;77;10;106;98;11;59;74;26;94;75;20;11;7;66;7
06/01/2020;21;;71;73;76;54;44;68;7;11;24;30;1;44;48;67;75;59;94;62;23;8;8;39;30;34;42;5;3;4;13;22;43;8;4;-999;-999;3;65;27;43;58;13;92;86;19;76;43;21;75;77;13;11;5;64;8
06/01/2020;22;;64;71;83;63;36;63;6;7;46;50;1;53;46;70;66;65;66;53;26;7;8;18;27;39;77;5;2;4;4;10;30;8;4;-999;-999;3;58;22;41;42;12;65;86;27;62;69;18;90;79;8;11;6;54;5
06/01/2020;23;;51;62;68;68;30;56;3;6;41;57;2;50;36;67;32;46;63;51;33;7;7;17;24;36;87;5;1;4;3;9;19;6;3;-999;-999;3;52;20;32;39;7;74;75;18;63;44;14;78;73;8;8;6;43;5
06/01/2020;24;;47;63;69;66;27;50;3;2;31;47;1;45;46;39;39;52;61;46;28;5;8;13;21;30;69;4;1;3;2;7;12;4;3;-999;-999;3;48;24;27;36;7;70;80;39;51;33;13;69;64;6;9;3;48;3
07/01/2020;1;;40;54;56;-999;21;41;2;3;38;35;2;42;42;37;-999;50;59;40;14;5;6;11;21;13;52;3;1;4;2;7;7;3;2;-999;-999;3;42;16;25;23;3;59;79;30;37;19;9;63;46;4;5;3;43;8
07/01/2020;2;;40;44;53;32;22;39;1;4;21;27;3;34;24;28;20;35;57;32;13;7;15;10;22;16;35;2;1;4;2;7;11;2;1;-999;-999;3;35;12;18;15;3;53;59;30;24;25;5;31;34;1;2;3;21;7
07/01/2020;3;;45;33;48;25;15;36;1;10;19;29;2;33;13;29;32;28;48;30;9;17;14;9;35;25;-999;2;1;3;1;9;10;2;2;-999;-999;2;32;8;14;13;4;51;44;17;25;10;4;28;32;1;2;5;13;8
07/01/2020;4;;-999;-999;-999;27;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;30;-999;-999;-999;-999;-999;-999;7;-999;-999;31;-999;-999;-999;-999;-999;12;2;-999;-999;-999;-999;33;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
07/01/2020;5;;52;29;49;32;23;36;9;27;20;35;6;37;26;40;22;20;52;45;19;29;30;-999;42;24;31;3;0;7;6;6;13;2;1;-999;-999;1;30;15;19;12;4;52;37;27;5;19;18;36;35;4;3;14;25;3
07/01/2020;6;;46;49;52;53;25;34;4;54;25;31;5;30;16;41;26;31;59;56;34;55;56;13;66;30;39;8;0;16;15;10;25;2;3;-999;-999;1;-999;11;39;29;4;62;37;26;39;42;17;51;37;4;6;26;31;8
07/01/2020;7;;57;61;87;58;27;35;6;75;33;39;14;32;32;51;49;51;75;63;40;69;86;24;89;39;56;7;2;23;20;17;37;3;2;-999;-999;2;24;13;52;34;9;52;45;47;43;55;17;60;58;13;10;34;35;9
07/01/2020;8;;65;66;91;62;37;33;8;85;55;42;32;39;55;60;75;64;89;69;63;95;96;29;112;51;67;17;3;35;35;28;71;14;11;-999;-999;4;27;26;65;74;20;53;61;47;42;76;16;82;66;44;18;43;41;20
07/01/2020;9;;69;89;92;70;41;56;25;131;67;50;31;47;62;68;80;73;90;83;64;132;131;31;137;59;71;29;6;44;37;32;81;16;20;-999;-999;8;36;45;74;113;27;70;76;71;59;66;21;103;97;57;27;56;48;14
07/01/2020;10;;63;82;78;70;54;60;17;110;52;58;20;45;70;63;71;75;82;71;46;134;111;37;116;54;62;43;2;43;10;47;57;13;7;-999;-999;9;44;46;62;73;32;86;86;74;52;51;17;68;53;44;12;32;47;8
07/01/2020;11;;55;76;89;66;73;65;6;51;20;50;11;27;78;64;56;59;75;71;32;42;59;56;59;49;58;35;3;45;25;39;30;6;6;-999;-999;11;44;44;71;77;13;85;95;81;35;28;17;21;50;30;14;28;36;5
07/01/2020;12;;40;58;72;53;70;48;5;27;15;52;12;22;70;71;34;54;49;69;35;16;19;56;41;52;57;32;3;20;12;22;15;3;4;-999;-999;9;38;35;75;58;10;80;71;64;29;22;10;21;44;18;14;22;32;5
07/01/2020;13;;49;62;74;54;39;27;9;28;13;47;14;22;62;62;36;59;63;63;34;17;22;43;43;49;57;17;4;11;9;22;18;9;5;-999;-999;8;32;26;68;52;9;85;62;43;11;22;6;13;27;18;15;18;29;10
07/01/2020;14;;54;63;70;-999;47;41;18;24;23;42;11;21;63;63;46;60;57;61;28;12;20;43;27;41;57;12;5;19;9;26;19;15;8;-999;-999;8;30;30;61;49;12;76;58;44;9;21;14;11;33;23;11;14;37;6
07/01/2020;15;;59;73;76;-999;50;30;23;20;20;40;9;25;71;68;42;59;64;64;29;15;22;51;37;29;65;15;4;11;10;24;18;12;-999;-999;-999;10;33;34;53;57;10;84;57;32;18;25;12;13;30;26;11;16;80;7
07/01/2020;16;;70;84;78;67;75;48;26;31;44;35;10;45;86;67;65;68;112;73;36;28;29;29;50;19;74;15;7;18;11;27;27;12;-999;-999;-999;15;69;41;55;64;11;104;60;45;21;31;11;32;36;41;13;34;77;25
07/01/2020;17;;85;97;84;84;88;90;23;46;48;54;12;68;90;81;87;91;105;83;53;58;64;27;78;17;96;24;17;33;16;35;47;25;20;-999;-999;28;90;40;78;97;18;113;99;73;58;60;25;78;79;60;19;58;107;23
07/01/2020;18;;84;-999;98;100;58;94;22;72;68;68;29;84;91;93;110;95;130;95;74;82;92;30;100;50;87;17;14;42;39;27;60;33;17;-999;-999;20;97;49;68;106;12;92;105;67;87;78;31;104;114;73;24;74;97;41
07/01/2020;19;;85;-999;110;138;63;98;17;88;62;74;22;78;87;137;120;86;162;114;81;74;94;44;110;68;96;35;19;34;57;23;76;26;18;-999;-999;12;93;44;56;107;10;93;99;72;111;85;21;88;114;63;31;72;51;19
07/01/2020;20;;99;-999;135;156;55;100;14;98;54;76;19;65;75;117;135;86;162;125;81;78;91;37;105;66;94;27;28;30;53;26;66;32;11;-999;-999;18;83;41;67;89;14;109;95;49;117;78;19;90;140;56;25;61;43;6
07/01/2020;21;;104;-999;156;143;41;82;13;82;43;81;61;53;69;106;105;96;123;120;97;63;79;43;107;72;95;28;15;26;42;18;69;32;11;-999;-999;11;81;43;68;62;15;97;76;39;88;64;16;100;132;51;19;44;35;6
07/01/2020;22;;84;-999;114;107;36;68;10;78;55;66;53;51;63;90;90;86;97;91;79;45;64;33;92;79;104;16;8;17;22;18;49;21;4;-999;-999;8;68;36;51;46;16;87;68;46;72;51;12;81;98;37;22;38;40;14
07/01/2020;23;;70;-999;93;78;28;57;9;72;42;50;50;51;55;65;73;70;80;70;65;37;46;23;83;76;98;10;4;14;10;13;36;10;4;-999;-999;11;61;30;67;38;12;78;63;26;56;35;14;73;74;26;20;36;36;6
07/01/2020;24;;62;-999;72;69;27;49;8;62;42;42;32;-999;50;54;56;58;73;59;53;49;41;19;83;64;84;8;4;15;8;14;27;5;4;-999;-999;12;50;29;57;36;14;71;64;35;36;27;11;71;52;13;12;30;19;2
08/01/2020;1;;56;-999;70;-999;26;47;6;50;38;38;23;-999;44;50;-999;51;63;56;49;31;36;16;65;53;71;8;3;11;12;9;15;5;4;-999;-999;11;44;37;40;31;15;67;53;58;26;17;8;53;43;12;10;31;31;1
08/01/2020;2;;51;-999;59;53;24;43;6;17;29;38;19;-999;21;45;48;47;50;50;36;26;20;9;53;49;63;6;3;10;6;8;12;4;5;-999;-999;9;42;37;34;29;13;63;52;53;26;10;5;29;47;10;9;29;33;1
08/01/2020;3;;45;-999;52;47;18;37;4;13;12;35;19;-999;45;43;38;42;49;47;26;14;21;10;30;39;-999;6;3;6;4;7;7;6;7;-999;-999;8;39;26;26;25;10;59;52;46;25;8;3;15;42;9;7;26;34;1
08/01/2020;4;;-999;-999;-999;41;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;34;-999;-999;-999;-999;-999;-999;14;-999;-999;49;-999;-999;-999;-999;-999;9;7;-999;-999;-999;-999;37;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
08/01/2020;5;;52;-999;50;42;26;34;14;14;23;32;15;-999;50;45;39;38;46;50;29;15;16;-999;35;36;46;6;3;8;4;9;9;6;11;-999;-999;7;31;28;22;21;8;59;45;34;20;18;15;7;35;8;5;23;34;1
08/01/2020;6;;46;-999;49;42;23;34;16;13;29;35;12;-999;43;41;39;40;47;49;31;16;20;26;53;40;47;8;3;7;6;9;24;8;7;-999;-999;7;-999;18;28;32;9;51;44;36;32;25;22;6;42;8;6;22;35;3
08/01/2020;7;;47;-999;63;50;28;41;14;19;45;34;13;-999;48;49;46;50;74;54;32;26;37;26;65;44;56;9;5;13;15;10;21;14;10;-999;-999;6;37;16;41;41;14;51;42;18;35;45;20;6;48;12;8;20;44;3
08/01/2020;8;;50;-999;73;67;35;48;14;31;48;36;13;-999;67;49;64;60;80;62;34;33;43;36;75;51;70;8;10;20;19;16;56;13;10;-999;-999;7;45;26;58;55;21;60;54;30;45;70;19;16;64;31;11;30;47;7
08/01/2020;9;;58;102;74;74;-999;58;11;43;43;44;23;-999;54;62;70;77;93;80;47;36;49;48;85;59;73;9;13;22;22;18;79;18;6;-999;-999;9;48;46;83;90;40;74;69;53;48;52;22;20;74;45;13;69;41;9
08/01/2020;10;;58;95;82;67;-999;58;10;64;50;60;11;-999;66;76;64;76;86;80;36;56;75;38;116;48;52;9;4;29;15;22;61;19;12;-999;-999;10;65;47;63;72;24;96;90;69;51;50;19;12;64;26;10;54;37;5
08/01/2020;11;;54;85;86;65;-999;62;10;48;32;57;5;-999;76;63;62;70;71;71;24;32;43;59;76;43;53;8;5;14;14;31;66;15;-999;-999;-999;11;60;45;57;62;14;94;84;63;50;50;14;7;61;18;8;25;60;3
08/01/2020;12;;61;90;80;58;-999;41;9;24;22;49;4;-999;74;78;56;61;69;69;18;24;28;47;56;19;33;6;4;9;8;20;57;14;-999;-999;-999;10;54;33;62;47;7;58;79;74;27;25;13;6;44;19;6;9;44;3
08/01/2020;13;;58;72;67;51;-999;30;12;25;26;46;3;-999;69;75;41;52;63;65;12;24;36;36;53;17;34;5;3;8;11;17;40;5;6;-999;-999;5;46;22;75;50;9;49;71;37;10;32;10;4;39;19;6;9;21;2
08/01/2020;14;;54;71;62;43;-999;21;10;19;24;47;2;-999;68;66;33;50;41;55;9;37;42;42;49;12;26;4;1;10;9;16;30;5;12;-999;-999;6;41;23;67;38;10;53;53;25;9;41;7;13;35;19;8;9;27;2
08/01/2020;15;;42;70;70;40;-999;22;7;26;26;31;2;-999;70;80;31;50;48;62;8;36;41;46;58;12;34;2;1;17;5;16;25;5;12;-999;-999;4;43;24;64;39;7;48;71;17;10;42;10;16;35;24;9;10;22;2
08/01/2020;16;;78;85;76;39;-999;31;10;16;28;40;3;17;68;101;58;93;65;77;10;23;50;55;59;8;41;5;1;14;7;20;23;4;8;-999;-999;4;64;32;68;73;7;95;75;39;18;51;13;24;53;28;13;13;24;7
08/01/2020;17;;102;94;107;75;-999;90;13;44;87;35;5;48;117;129;102;130;100;100;19;44;90;86;90;7;47;13;3;26;19;35;35;11;9;-999;-999;10;94;63;90;118;7;115;98;85;62;63;26;47;68;69;21;26;79;9
08/01/2020;18;;92;97;157;130;-999;100;17;71;86;44;9;75;121;131;129;110;163;131;22;78;83;55;110;-999;51;20;5;43;39;26;70;43;12;-999;-999;14;102;50;99;114;10;114;114;85;104;74;31;70;139;64;25;55;102;20
08/01/2020;19;;94;80;184;122;-999;92;17;50;70;83;20;75;91;138;129;93;235;144;73;54;61;51;101;-999;68;15;25;30;35;25;79;20;8;-999;-999;9;94;52;77;97;11;105;109;74;126;85;21;84;161;56;23;47;56;6
08/01/2020;20;;99;88;158;110;-999;102;10;42;71;89;12;58;79;126;140;98;178;154;74;43;53;49;100;30;80;18;20;24;30;21;73;18;6;-999;-999;13;74;47;62;76;12;116;100;74;140;95;21;84;132;54;22;60;38;6
08/01/2020;21;;105;81;151;121;-999;90;9;38;61;84;16;55;66;112;134;104;137;136;62;46;53;34;90;57;102;18;22;19;20;20;65;24;7;-999;-999;7;68;51;72;56;12;91;98;60;107;85;17;72;124;46;18;63;38;7
08/01/2020;22;;84;63;116;115;-999;85;12;70;60;68;18;53;56;110;121;93;121;100;61;56;56;24;99;70;104;19;8;16;21;12;59;22;5;-999;-999;7;61;43;67;45;9;86;83;55;83;78;14;50;90;41;19;51;25;8
08/01/2020;23;;71;58;97;102;-999;64;11;69;52;65;15;49;39;87;107;82;113;89;62;37;41;18;75;64;94;11;7;15;16;9;59;17;5;-999;-999;6;57;31;69;34;7;79;79;58;72;40;15;48;83;27;12;40;18;6
08/01/2020;24;;62;52;88;78;-999;62;9;59;48;53;37;49;27;70;75;79;98;74;65;25;30;14;73;80;97;7;4;10;9;8;47;15;3;-999;-999;5;52;27;48;31;8;67;65;57;69;40;13;39;74;21;10;34;14;11
09/01/2020;1;;60;43;86;-999;-999;45;9;29;40;45;39;-999;17;59;-999;68;80;63;56;14;21;12;63;79;103;5;2;6;4;6;36;9;3;-999;-999;5;43;23;38;25;7;52;56;24;63;29;8;34;66;10;7;23;14;6
09/01/2020;2;;49;37;65;62;-999;43;9;11;32;36;19;-999;22;46;49;55;56;59;40;12;22;8;37;60;86;3;2;5;3;6;26;6;4;-999;-999;6;38;18;27;21;7;43;49;24;46;20;7;33;58;6;7;21;8;6
09/01/2020;3;;41;31;54;55;-999;35;8;11;25;33;16;-999;26;41;42;48;47;49;37;6;11;7;29;53;-999;2;1;4;2;5;20;5;2;-999;-999;5;29;15;27;14;4;38;44;29;25;16;1;20;36;4;6;18;5;8
09/01/2020;4;;-999;-999;-999;50;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;39;-999;-999;-999;-999;-999;-999;9;-999;-999;60;-999;-999;-999;-999;-999;18;4;-999;-999;-999;-999;28;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
09/01/2020;5;;47;34;54;44;-999;33;18;23;24;32;18;-999;19;42;36;42;45;47;46;20;21;-999;51;44;55;7;2;5;4;8;21;4;3;-999;-999;3;24;17;24;16;6;38;36;48;21;24;19;48;39;7;5;16;9;7
09/01/2020;6;;41;40;54;47;-999;29;13;35;31;33;21;-999;44;40;35;41;49;43;37;29;45;10;72;42;51;7;2;9;7;10;22;7;6;-999;-999;4;-999;17;29;25;7;35;38;36;39;29;20;48;41;19;4;29;11;6
09/01/2020;7;;41;53;67;48;-999;28;11;62;46;34;23;-999;42;39;40;46;55;45;43;65;82;16;99;43;50;23;3;15;16;14;31;22;4;-999;-999;4;25;18;44;29;7;37;38;53;49;44;19;71;54;29;11;29;15;10
09/01/2020;8;;49;64;75;61;-999;31;16;71;53;37;28;-999;56;45;48;54;76;52;50;82;100;23;107;49;54;37;8;29;41;26;54;18;7;-999;-999;15;30;27;65;53;34;48;61;59;63;71;19;84;86;54;16;36;25;21
09/01/2020;9;;56;81;80;65;-999;42;24;106;58;41;32;-999;58;48;61;56;78;59;52;113;128;24;132;54;59;24;9;38;56;33;63;16;10;-999;-999;15;37;51;77;92;37;52;70;71;74;98;20;106;88;67;15;45;37;23
09/01/2020;10;;62;63;76;75;-999;71;16;82;36;42;23;-999;58;53;58;56;73;65;53;81;90;30;115;60;75;35;4;40;23;47;66;18;9;-999;-999;32;52;65;72;74;28;83;77;82;44;67;19;51;76;85;9;31;42;9
09/01/2020;11;;53;63;86;71;-999;66;14;41;29;45;19;-999;64;66;55;56;80;67;44;32;39;49;52;58;64;25;5;29;16;29;66;7;8;-999;-999;20;59;54;71;66;16;107;78;85;52;54;13;37;59;64;8;29;46;9
09/01/2020;12;;57;74;87;63;-999;67;14;30;22;54;21;-999;73;94;54;67;82;79;37;17;23;44;28;53;58;9;7;18;27;18;64;5;9;-999;-999;9;54;45;74;53;13;91;77;79;38;38;8;24;46;37;20;27;31;5
09/01/2020;13;;60;68;92;66;-999;41;15;20;28;59;14;-999;60;121;52;66;73;68;33;14;20;56;26;53;61;6;2;25;22;18;50;4;6;-999;-999;7;38;48;79;53;14;90;81;59;18;23;6;20;39;36;14;25;30;4
09/01/2020;14;;66;72;93;56;-999;52;16;21;24;53;12;-999;62;87;54;67;77;61;21;16;28;51;26;47;44;4;2;29;25;19;35;5;9;-999;-999;6;35;34;66;56;8;87;64;47;-999;22;15;40;41;39;8;24;37;2
09/01/2020;15;;68;79;81;60;-999;39;15;21;31;40;10;-999;62;83;63;80;80;67;17;26;38;59;35;37;50;3;1;27;24;22;29;5;12;-999;-999;5;48;26;56;65;10;88;52;33;29;21;-999;21;32;38;5;21;33;6
09/01/2020;16;;90;92;78;60;38;16;15;33;46;50;15;-999;74;95;76;92;75;-999;15;48;60;60;77;34;58;4;2;28;16;19;26;4;10;-999;-999;6;74;30;42;73;12;114;53;35;27;25;-999;24;37;47;13;23;67;24
09/01/2020;17;;102;106;91;99;58;-999;14;39;91;72;12;-999;113;89;109;109;113;-999;32;48;68;91;81;20;69;8;2;17;17;34;28;6;14;-999;-999;10;115;51;50;102;14;119;94;69;49;46;88;67;68;81;12;68;99;58
09/01/2020;18;;103;102;93;135;69;-999;15;74;96;76;11;-999;130;90;124;111;183;-999;67;88;96;60;111;11;84;38;8;40;46;23;52;31;14;-999;-999;17;92;56;68;132;15;95;110;90;63;67;98;113;77;69;14;87;75;65
09/01/2020;19;;94;73;117;144;66;92;15;90;85;74;16;-999;101;119;134;101;240;-999;77;85;113;39;114;8;80;40;23;34;66;21;73;40;28;-999;-999;18;98;38;81;96;14;96;108;88;74;72;112;116;85;69;19;74;61;36
09/01/2020;20;;100;77;150;123;71;92;14;103;73;92;17;-999;83;104;146;86;188;125;69;94;111;32;125;7;73;25;26;26;48;21;75;13;6;-999;-999;13;81;47;88;78;17;96;101;64;86;79;106;97;96;60;22;70;57;12
